start,end,label,sound_file
550.412,553.059,FW20,Raw_Wav_20180103_034039.wav
561.176,563.647,FW20,Raw_Wav_20180103_034039.wav
570.529,573.529,FW20,Raw_Wav_20180103_034039.wav
588.176,590.824,FW20,Raw_Wav_20180103_034039.wav
598.765,600.706,FW20,Raw_Wav_20180103_034039.wav
19.235,22.059,FW20,Raw_Wav_20180103_035039.wav
29.647,31.941,FW20,Raw_Wav_20180103_035039.wav
48.529,50.824,FW20,Raw_Wav_20180103_035039.wav
58.588,60.706,FW20,Raw_Wav_20180103_035039.wav
68.824,70.941,FW20,Raw_Wav_20180103_035039.wav
79.588,81.176,FW20,Raw_Wav_20180103_035039.wav
97.588,99.706,FW20,Raw_Wav_20180103_035039.wav
108.529,110.471,FW20,Raw_Wav_20180103_035039.wav
118.235,120,FW20,Raw_Wav_20180103_035039.wav
128.647,130.412,FW20,Raw_Wav_20180103_035039.wav
146.647,148.765,FW20,Raw_Wav_20180103_035039.wav
157.412,159,FW20,Raw_Wav_20180103_035039.wav
166.941,169.588,FW20,Raw_Wav_20180103_035039.wav
177.176,178.941,FW20,Raw_Wav_20180103_035039.wav
195.353,197.294,FW20,Raw_Wav_20180103_035039.wav
205.941,207.529,FW20,Raw_Wav_20180103_035039.wav
216,217.765,FW20,Raw_Wav_20180103_035039.wav
226.059,228.176,FW20,Raw_Wav_20180103_035039.wav
243.353,245.118,FW20,Raw_Wav_20180103_035039.wav
253.412,255.176,FW20,Raw_Wav_20180103_035039.wav
264,266.294,FW20,Raw_Wav_20180103_035039.wav
277.059,279.176,FW20,Raw_Wav_20180103_035039.wav
293.824,295.588,FW20,Raw_Wav_20180103_035039.wav
303.176,305.294,FW20,Raw_Wav_20180103_035039.wav
312.529,315.353,FW20,Raw_Wav_20180103_035039.wav
322.941,324.882,FW20,Raw_Wav_20180103_035039.wav
334.059,336.882,FW20,Raw_Wav_20180103_035039.wav
402.882,405.176,FW20,Raw_Wav_20180103_035039.wav
414.529,418.059,FW20,Raw_Wav_20180103_035039.wav
424.941,427.941,FW20,Raw_Wav_20180103_035039.wav
435,437.471,FW20,Raw_Wav_20180103_035039.wav
445.588,448.235,FW20,Raw_Wav_20180103_035039.wav
456,459.353,FW20,Raw_Wav_20180103_035039.wav
466.412,468.706,FW20,Raw_Wav_20180103_035039.wav
478.412,480.353,FW20,Raw_Wav_20180103_035039.wav
487.588,490.588,FW20,Raw_Wav_20180103_035039.wav
506.647,510,FW20,Raw_Wav_20180103_035039.wav
516.706,519.176,FW20,Raw_Wav_20180103_035039.wav
527.294,529.765,FW20,Raw_Wav_20180103_035039.wav
537.176,540,FW20,Raw_Wav_20180103_035039.wav
548.118,551.118,FW20,Raw_Wav_20180103_035039.wav
565.235,568.412,FW20,Raw_Wav_20180103_035039.wav
575.824,578.824,FW20,Raw_Wav_20180103_035039.wav
585.706,589.235,FW20,Raw_Wav_20180103_035039.wav
595.941,599.118,FW20,Raw_Wav_20180103_035039.wav
6.706,9.176,FW20,Raw_Wav_20180103_050040.wav
17.647,19.588,FW20,Raw_Wav_20180103_050040.wav
23.824,26.647,FW20,Raw_Wav_20180103_050040.wav
27.353,29.118,FW20,Raw_Wav_20180103_050040.wav
34.059,37.235,FW20,Raw_Wav_20180103_050040.wav
37.941,39.353,FW20,Raw_Wav_20180103_050040.wav
44.824,46.765,FW20,Raw_Wav_20180103_050040.wav
48.176,49.765,FW20,Raw_Wav_20180103_050040.wav
54.882,57.706,FW20,Raw_Wav_20180103_050040.wav
57.706,60,FW20,Raw_Wav_20180103_050040.wav
65.118,68.471,FW20,Raw_Wav_20180103_050040.wav
70.412,72.529,FW20,Raw_Wav_20180103_050040.wav
83.294,86.471,FW20,Raw_Wav_20180103_050040.wav
94.059,97.588,FW20,Raw_Wav_20180103_050040.wav
105.353,108.529,FW20,Raw_Wav_20180103_050040.wav
116.118,118.941,FW20,Raw_Wav_20180103_050040.wav
135.353,138.353,FW20,Raw_Wav_20180103_050040.wav
145.941,148.235,FW20,Raw_Wav_20180103_050040.wav
155.647,159,FW20,Raw_Wav_20180103_050040.wav
174.353,177.353,FW20,Raw_Wav_20180103_050040.wav
184.588,187.412,FW20,Raw_Wav_20180103_050040.wav
219.529,222.706,FW20,Raw_Wav_20180103_050040.wav
230.118,232.941,FW20,Raw_Wav_20180103_050040.wav
240,243.529,FW20,Raw_Wav_20180103_050040.wav
250.412,253.059,FW20,Raw_Wav_20180103_050040.wav
266.471,269.824,FW20,Raw_Wav_20180103_050040.wav
276.882,280.588,FW20,Raw_Wav_20180103_050040.wav
288,290.824,FW20,Raw_Wav_20180103_050040.wav
307.059,310.765,FW20,Raw_Wav_20180103_050040.wav
317.294,320.471,FW20,Raw_Wav_20180103_050040.wav
327.176,330.529,FW20,Raw_Wav_20180103_050040.wav
345.882,349.765,FW20,Raw_Wav_20180103_050040.wav
357.353,360.529,FW20,Raw_Wav_20180103_050040.wav
367.941,370.588,FW20,Raw_Wav_20180103_050040.wav
378,381,FW20,Raw_Wav_20180103_050040.wav
396,399.176,FW20,Raw_Wav_20180103_050040.wav
405.882,409.235,FW20,Raw_Wav_20180103_050040.wav
426.353,429.706,FW20,Raw_Wav_20180103_050040.wav
437.647,441,FW20,Raw_Wav_20180103_050040.wav
448.235,452.647,FW20,Raw_Wav_20180103_050040.wav
458.118,462.529,FW20,Raw_Wav_20180103_050040.wav
470.471,472.765,FW20,Raw_Wav_20180103_050040.wav
481.412,483.706,FW20,Raw_Wav_20180103_050040.wav
491.647,493.941,FW20,Raw_Wav_20180103_050040.wav
509.471,511.941,FW20,Raw_Wav_20180103_050040.wav
520.588,522.529,FW20,Raw_Wav_20180103_050040.wav
530.824,532.941,FW20,Raw_Wav_20180103_050040.wav
540.706,543.353,FW20,Raw_Wav_20180103_050040.wav
550.765,553.235,FW20,Raw_Wav_20180103_050040.wav
569.824,571.941,FW20,Raw_Wav_20180103_050040.wav
583.941,586.588,FW20,Raw_Wav_20180103_050040.wav
594.882,597.176,FW20,Raw_Wav_20180103_050040.wav
12,15,FW20,Raw_Wav_20180103_051040.wav
22.412,24.706,FW20,Raw_Wav_20180103_051040.wav
32.294,34.588,FW20,Raw_Wav_20180103_051040.wav
51.882,54.353,FW20,Raw_Wav_20180103_051040.wav
62.647,65.471,FW20,Raw_Wav_20180103_051040.wav
78.176,81.176,FW20,Raw_Wav_20180103_051040.wav
88.941,91.412,FW20,Raw_Wav_20180103_051040.wav
99.176,101.294,FW20,Raw_Wav_20180103_051040.wav
108.882,111.353,FW20,Raw_Wav_20180103_051040.wav
119.824,121.765,FW20,Raw_Wav_20180103_051040.wav
130.588,132.882,FW20,Raw_Wav_20180103_051040.wav
148.235,150.706,FW20,Raw_Wav_20180103_051040.wav
150.706,152.118,FW20,Raw_Wav_20180103_051040.wav
158.647,160.588,FW20,Raw_Wav_20180103_051040.wav
160.588,162.529,FW20,Raw_Wav_20180103_051040.wav
168,170.118,FW20,Raw_Wav_20180103_051040.wav
170.118,171.882,FW20,Raw_Wav_20180103_051040.wav
178.765,181.059,FW20,Raw_Wav_20180103_051040.wav
181.059,182.294,FW20,Raw_Wav_20180103_051040.wav
196.412,200.294,FW20,Raw_Wav_20180103_051040.wav
206.471,210,FW20,Raw_Wav_20180103_051040.wav
218.118,221.824,FW20,Raw_Wav_20180103_051040.wav
237.353,241.059,FW20,Raw_Wav_20180103_051040.wav
247.412,250.765,FW20,Raw_Wav_20180103_051040.wav
258,261.882,FW20,Raw_Wav_20180103_051040.wav
273.706,276.706,FW20,Raw_Wav_20180103_051040.wav
283.588,287.294,FW20,Raw_Wav_20180103_051040.wav
293.118,297.529,FW20,Raw_Wav_20180103_051040.wav
304.588,308.471,FW20,Raw_Wav_20180103_051040.wav
320.824,325.059,FW20,Raw_Wav_20180103_051040.wav
331.235,335.118,FW20,Raw_Wav_20180103_051040.wav
352.059,356.118,FW20,Raw_Wav_20180103_051040.wav
362.824,367.059,FW20,Raw_Wav_20180103_051040.wav
373.412,377.471,FW20,Raw_Wav_20180103_051040.wav
391.235,394.765,FW20,Raw_Wav_20180103_051040.wav
400.588,405.353,FW20,Raw_Wav_20180103_051040.wav
412.059,416.118,FW20,Raw_Wav_20180103_051040.wav
422.471,426.706,FW20,Raw_Wav_20180103_051040.wav
432.706,436.588,FW20,Raw_Wav_20180103_051040.wav
442.765,446.647,FW20,Raw_Wav_20180103_051040.wav
462.882,466.941,FW20,Raw_Wav_20180103_051040.wav
479.471,483.353,FW20,Raw_Wav_20180103_051040.wav
495,498.529,FW20,Raw_Wav_20180103_051040.wav
505.588,509.294,FW20,Raw_Wav_20180103_051040.wav
516,519.882,FW20,Raw_Wav_20180103_051040.wav
534.353,538.059,FW20,Raw_Wav_20180103_051040.wav
545.294,549.176,FW20,Raw_Wav_20180103_051040.wav
554.647,558.529,FW20,Raw_Wav_20180103_051040.wav
566.471,570,FW20,Raw_Wav_20180103_051040.wav
577.941,582,FW20,Raw_Wav_20180103_051040.wav
84.706,90,FW20,Raw_Wav_20180103_052040.wav
98.118,102.353,FW20,Raw_Wav_20180103_052040.wav
572.471,577.059,FW20,Raw_Wav_20180103_052040.wav
582.706,586.588,FW20,Raw_Wav_20180103_052040.wav
592.235,596.471,FW20,Raw_Wav_20180103_052040.wav
11.647,15.529,FW20,Raw_Wav_20180103_053040.wav
21.882,25.412,FW20,Raw_Wav_20180103_053040.wav
32.118,35.824,FW20,Raw_Wav_20180103_053040.wav
42.882,46.765,FW20,Raw_Wav_20180103_053040.wav
53.647,56.824,FW20,Raw_Wav_20180103_053040.wav
72.353,76.235,FW20,Raw_Wav_20180103_053040.wav
82.588,86.294,FW20,Raw_Wav_20180103_053040.wav
92.647,96.176,FW20,Raw_Wav_20180103_053040.wav
103.235,106.588,FW20,Raw_Wav_20180103_053040.wav
114.529,118.059,FW20,Raw_Wav_20180103_053040.wav
126.353,129.529,FW20,Raw_Wav_20180103_053040.wav
142.412,145.941,FW20,Raw_Wav_20180103_053040.wav
152.294,156,FW20,Raw_Wav_20180103_053040.wav
170.294,173.471,FW20,Raw_Wav_20180103_053040.wav
180.529,183.882,FW20,Raw_Wav_20180103_053040.wav
198.176,202.588,FW20,Raw_Wav_20180103_053040.wav
209.294,212.647,FW20,Raw_Wav_20180103_053040.wav
218.824,222.529,FW20,Raw_Wav_20180103_053040.wav
230.647,234.353,FW20,Raw_Wav_20180103_053040.wav
247.588,250.412,FW20,Raw_Wav_20180103_053040.wav
259.235,261.882,FW20,Raw_Wav_20180103_053040.wav
269.824,272.294,FW20,Raw_Wav_20180103_053040.wav
280.059,282.882,FW20,Raw_Wav_20180103_053040.wav
289.588,292.941,FW20,Raw_Wav_20180103_053040.wav
310.941,313.941,FW20,Raw_Wav_20180103_053040.wav
321.176,324.353,FW20,Raw_Wav_20180103_053040.wav
340.412,342.706,FW20,Raw_Wav_20180103_053040.wav
351,354,FW20,Raw_Wav_20180103_053040.wav
361.765,364.941,FW20,Raw_Wav_20180103_053040.wav
371.647,375.176,FW20,Raw_Wav_20180103_053040.wav
382.765,386.118,FW20,Raw_Wav_20180103_053040.wav
400.235,404.118,FW20,Raw_Wav_20180103_053040.wav
411.706,414.882,FW20,Raw_Wav_20180103_053040.wav
421.588,424.941,FW20,Raw_Wav_20180103_053040.wav
431.118,434.471,FW20,Raw_Wav_20180103_053040.wav
441.882,444.353,FW20,Raw_Wav_20180103_053040.wav
459.353,462.176,FW20,Raw_Wav_20180103_053040.wav
469.765,473.118,FW20,Raw_Wav_20180103_053040.wav
479.471,482.824,FW20,Raw_Wav_20180103_053040.wav
495,498.529,FW20,Raw_Wav_20180103_053040.wav
505.059,507.882,FW20,Raw_Wav_20180103_053040.wav
523.941,526.765,FW20,Raw_Wav_20180103_053040.wav
533.824,537.176,FW20,Raw_Wav_20180103_053040.wav
544.941,547.059,FW20,Raw_Wav_20180103_053040.wav
556.412,559.588,FW20,Raw_Wav_20180103_053040.wav
2.118,5.294,FW20,Raw_Wav_20180103_054040.wav
12.706,15.882,FW20,Raw_Wav_20180103_054040.wav
24.353,27.882,FW20,Raw_Wav_20180103_054040.wav
33.882,37.765,FW20,Raw_Wav_20180103_054040.wav
45.176,48.353,FW20,Raw_Wav_20180103_054040.wav
65.294,67.765,FW20,Raw_Wav_20180103_054040.wav
75.882,78.706,FW20,Raw_Wav_20180103_054040.wav
86.824,90,FW20,Raw_Wav_20180103_054040.wav
98.824,102.353,FW20,Raw_Wav_20180103_054040.wav
119.647,122.471,FW20,Raw_Wav_20180103_054040.wav
499.765,502.588,FW20,Raw_Wav_20180103_054040.wav
508.588,512.471,FW20,Raw_Wav_20180103_054040.wav
519.176,522,FW20,Raw_Wav_20180103_054040.wav
529.059,532.235,FW20,Raw_Wav_20180103_054040.wav
539.294,542.118,FW20,Raw_Wav_20180103_054040.wav
557.294,561.176,FW20,Raw_Wav_20180103_054040.wav
567.529,570.706,FW20,Raw_Wav_20180103_054040.wav
579.176,582,FW20,Raw_Wav_20180103_054040.wav
590.471,594,FW20,Raw_Wav_20180103_054040.wav
1.235,3.529,FW20,Raw_Wav_20180103_055040.wav
19.588,21.353,FW20,Raw_Wav_20180103_055040.wav
29.471,32.294,FW20,Raw_Wav_20180103_055040.wav
39.706,42.353,FW20,Raw_Wav_20180103_055040.wav
50.824,53.824,FW20,Raw_Wav_20180103_055040.wav
61.235,63.529,FW20,Raw_Wav_20180103_055040.wav
78.882,80.824,FW20,Raw_Wav_20180103_055040.wav
88.765,91.588,FW20,Raw_Wav_20180103_055040.wav
99,100.765,FW20,Raw_Wav_20180103_055040.wav
108.529,110.647,FW20,Raw_Wav_20180103_055040.wav
124.059,126.706,FW20,Raw_Wav_20180103_055040.wav
133.941,136.765,FW20,Raw_Wav_20180103_055040.wav
143.647,145.941,FW20,Raw_Wav_20180103_055040.wav
153.882,156.353,FW20,Raw_Wav_20180103_055040.wav
172.059,174.706,FW20,Raw_Wav_20180103_055040.wav
181.941,184.941,FW20,Raw_Wav_20180103_055040.wav
191.824,194.824,FW20,Raw_Wav_20180103_055040.wav
202.059,204.882,FW20,Raw_Wav_20180103_055040.wav
219,221.647,FW20,Raw_Wav_20180103_055040.wav
229.235,232.941,FW20,Raw_Wav_20180103_055040.wav
246.353,249,FW20,Raw_Wav_20180103_055040.wav
257.118,259.235,FW20,Raw_Wav_20180103_055040.wav
266.294,269.294,FW20,Raw_Wav_20180103_055040.wav
277.059,279.353,FW20,Raw_Wav_20180103_055040.wav
295.588,297.882,FW20,Raw_Wav_20180103_055040.wav
306,308.118,FW20,Raw_Wav_20180103_055040.wav
321,323.824,FW20,Raw_Wav_20180103_055040.wav
331.235,333.353,FW20,Raw_Wav_20180103_055040.wav
345.353,348,FW20,Raw_Wav_20180103_055040.wav
355.235,357.706,FW20,Raw_Wav_20180103_055040.wav
374.647,377.471,FW20,Raw_Wav_20180103_055040.wav
385.941,388.765,FW20,Raw_Wav_20180103_055040.wav
403.941,407.118,FW20,Raw_Wav_20180103_055040.wav
415.941,418.235,FW20,Raw_Wav_20180103_055040.wav
433.765,436.588,FW20,Raw_Wav_20180103_055040.wav
443.647,446.471,FW20,Raw_Wav_20180103_055040.wav
461.471,464.294,FW20,Raw_Wav_20180103_055040.wav
472.412,474.882,FW20,Raw_Wav_20180103_055040.wav
482.824,485.118,FW20,Raw_Wav_20180103_055040.wav
494.824,496.588,FW20,Raw_Wav_20180103_055040.wav
512.294,514.059,FW20,Raw_Wav_20180103_055040.wav
522,524.294,FW20,Raw_Wav_20180103_055040.wav
540.529,542.824,FW20,Raw_Wav_20180103_055040.wav
555,557.471,FW20,Raw_Wav_20180103_055040.wav
571.412,574.235,FW20,Raw_Wav_20180103_055040.wav
583.235,585.353,FW20,Raw_Wav_20180103_055040.wav
595.941,598.235,FW20,Raw_Wav_20180103_055040.wav
12.353,17.294,FW20,Raw_Wav_20180103_070040.wav
22.412,27.882,FW20,Raw_Wav_20180103_070040.wav
41.471,46.235,FW20,Raw_Wav_20180103_070040.wav
51.353,55.765,FW20,Raw_Wav_20180103_070040.wav
60.882,65.647,FW20,Raw_Wav_20180103_070040.wav
78.353,83.118,FW20,Raw_Wav_20180103_070040.wav
88.588,93.353,FW20,Raw_Wav_20180103_070040.wav
99.529,103.412,FW20,Raw_Wav_20180103_070040.wav
118.059,122.647,FW20,Raw_Wav_20180103_070040.wav
128.824,133.412,FW20,Raw_Wav_20180103_070040.wav
139.235,143.824,FW20,Raw_Wav_20180103_070040.wav
149.647,153.882,FW20,Raw_Wav_20180103_070040.wav
166.412,171,FW20,Raw_Wav_20180103_070040.wav
176.294,180.706,FW20,Raw_Wav_20180103_070040.wav
187.235,191.294,FW20,Raw_Wav_20180103_070040.wav
197.647,201.882,FW20,Raw_Wav_20180103_070040.wav
315.353,318.176,FW20,Raw_Wav_20180103_070040.wav
318.176,320.471,FW20,Raw_Wav_20180103_070040.wav
326.824,329.118,FW20,Raw_Wav_20180103_070040.wav
329.118,331.412,FW20,Raw_Wav_20180103_070040.wav
336.882,339.706,FW20,Raw_Wav_20180103_070040.wav
339.706,341.824,FW20,Raw_Wav_20180103_070040.wav
347.118,349.588,FW20,Raw_Wav_20180103_070040.wav
349.588,351.882,FW20,Raw_Wav_20180103_070040.wav
357.353,359.824,FW20,Raw_Wav_20180103_070040.wav
359.824,361.941,FW20,Raw_Wav_20180103_070040.wav
375.529,378.176,FW20,Raw_Wav_20180103_070040.wav
378.176,379.765,FW20,Raw_Wav_20180103_070040.wav
386.118,388.588,FW20,Raw_Wav_20180103_070040.wav
388.588,390.353,FW20,Raw_Wav_20180103_070040.wav
396.882,398.824,FW20,Raw_Wav_20180103_070040.wav
398.824,401.471,FW20,Raw_Wav_20180103_070040.wav
406.941,409.765,FW20,Raw_Wav_20180103_070040.wav
409.765,411.529,FW20,Raw_Wav_20180103_070040.wav
425.294,427.412,FW20,Raw_Wav_20180103_070040.wav
427.412,429.529,FW20,Raw_Wav_20180103_070040.wav
436.059,438.529,FW20,Raw_Wav_20180103_070040.wav
438.529,440.471,FW20,Raw_Wav_20180103_070040.wav
454.765,457.059,FW20,Raw_Wav_20180103_070040.wav
457.059,459.353,FW20,Raw_Wav_20180103_070040.wav
465.529,468.176,FW20,Raw_Wav_20180103_070040.wav
468.176,470.118,FW20,Raw_Wav_20180103_070040.wav
476.294,478.059,FW20,Raw_Wav_20180103_070040.wav
478.059,480.176,FW20,Raw_Wav_20180103_070040.wav
486.706,488.824,FW20,Raw_Wav_20180103_070040.wav
488.824,490.941,FW20,Raw_Wav_20180103_070040.wav
504.882,507.176,FW20,Raw_Wav_20180103_070040.wav
507.176,508.765,FW20,Raw_Wav_20180103_070040.wav
515.118,517.235,FW20,Raw_Wav_20180103_070040.wav
517.941,518.824,FW20,Raw_Wav_20180103_070040.wav
526.235,527.824,FW20,Raw_Wav_20180103_070040.wav
527.824,529.765,FW20,Raw_Wav_20180103_070040.wav
536.471,538.765,FW20,Raw_Wav_20180103_070040.wav
538.765,540.353,FW20,Raw_Wav_20180103_070040.wav
554.824,556.941,FW20,Raw_Wav_20180103_070040.wav
556.941,558.529,FW20,Raw_Wav_20180103_070040.wav
565.235,567.176,FW20,Raw_Wav_20180103_070040.wav
567.176,569.118,FW20,Raw_Wav_20180103_070040.wav
575.294,577.059,FW20,Raw_Wav_20180103_070040.wav
577.941,579.353,FW20,Raw_Wav_20180103_070040.wav
586.412,587.824,FW20,Raw_Wav_20180103_070040.wav
587.824,590.294,FW20,Raw_Wav_20180103_070040.wav
4.588,7.059,FW20,Raw_Wav_20180103_071040.wav
7.059,9.353,FW20,Raw_Wav_20180103_071040.wav
15.706,17.647,FW20,Raw_Wav_20180103_071040.wav
17.647,19.765,FW20,Raw_Wav_20180103_071040.wav
25.412,27,FW20,Raw_Wav_20180103_071040.wav
27,28.941,FW20,Raw_Wav_20180103_071040.wav
35.647,37.765,FW20,Raw_Wav_20180103_071040.wav
37.765,39.353,FW20,Raw_Wav_20180103_071040.wav
53.118,55.412,FW20,Raw_Wav_20180103_071040.wav
55.412,57.529,FW20,Raw_Wav_20180103_071040.wav
63.353,66,FW20,Raw_Wav_20180103_071040.wav
66,67.941,FW20,Raw_Wav_20180103_071040.wav
82.765,85.059,FW20,Raw_Wav_20180103_071040.wav
85.059,87.176,FW20,Raw_Wav_20180103_071040.wav
93.529,95.471,FW20,Raw_Wav_20180103_071040.wav
95.471,97.941,FW20,Raw_Wav_20180103_071040.wav
111.706,113.824,FW20,Raw_Wav_20180103_071040.wav
113.824,116.647,FW20,Raw_Wav_20180103_071040.wav
122.118,124.059,FW20,Raw_Wav_20180103_071040.wav
124.059,126.706,FW20,Raw_Wav_20180103_071040.wav
132.176,134.118,FW20,Raw_Wav_20180103_071040.wav
134.118,136.588,FW20,Raw_Wav_20180103_071040.wav
143.118,144.882,FW20,Raw_Wav_20180103_071040.wav
144.882,147.353,FW20,Raw_Wav_20180103_071040.wav
161.294,163.412,FW20,Raw_Wav_20180103_071040.wav
163.412,165.529,FW20,Raw_Wav_20180103_071040.wav
172.235,174.176,FW20,Raw_Wav_20180103_071040.wav
174.176,176.647,FW20,Raw_Wav_20180103_071040.wav
182.471,186.529,FW20,Raw_Wav_20180103_071040.wav
201.353,203.647,FW20,Raw_Wav_20180103_071040.wav
203.647,205.941,FW20,Raw_Wav_20180103_071040.wav
211.941,214.412,FW20,Raw_Wav_20180103_071040.wav
214.412,215.824,FW20,Raw_Wav_20180103_071040.wav
222.706,224.824,FW20,Raw_Wav_20180103_071040.wav
225.529,226.765,FW20,Raw_Wav_20180103_071040.wav
256.588,258.882,FW20,Raw_Wav_20180103_071040.wav
258.882,260.824,FW20,Raw_Wav_20180103_071040.wav
266.647,269.294,FW20,Raw_Wav_20180103_071040.wav
269.294,270.529,FW20,Raw_Wav_20180103_071040.wav
277.235,278.824,FW20,Raw_Wav_20180103_071040.wav
279.706,281.294,FW20,Raw_Wav_20180103_071040.wav
287.471,289.412,FW20,Raw_Wav_20180103_071040.wav
290.118,291.706,FW20,Raw_Wav_20180103_071040.wav
305.118,306.706,FW20,Raw_Wav_20180103_071040.wav
307.765,308.824,FW20,Raw_Wav_20180103_071040.wav
315.706,317.471,FW20,Raw_Wav_20180103_071040.wav
317.471,319.235,FW20,Raw_Wav_20180103_071040.wav
332.118,334.059,FW20,Raw_Wav_20180103_071040.wav
334.059,336.353,FW20,Raw_Wav_20180103_071040.wav
343.412,347.118,FW20,Raw_Wav_20180103_071040.wav
361.235,362.824,FW20,Raw_Wav_20180103_071040.wav
363.529,364.941,FW20,Raw_Wav_20180103_071040.wav
372.176,373.941,FW20,Raw_Wav_20180103_071040.wav
374.647,376.412,FW20,Raw_Wav_20180103_071040.wav
390.529,392.471,FW20,Raw_Wav_20180103_071040.wav
392.471,393.882,FW20,Raw_Wav_20180103_071040.wav
400.941,403.235,FW20,Raw_Wav_20180103_071040.wav
403.235,404.647,FW20,Raw_Wav_20180103_071040.wav
420,421.941,FW20,Raw_Wav_20180103_071040.wav
421.941,423.706,FW20,Raw_Wav_20180103_071040.wav
430.059,432,FW20,Raw_Wav_20180103_071040.wav
432,433.941,FW20,Raw_Wav_20180103_071040.wav
447.529,449.294,FW20,Raw_Wav_20180103_071040.wav
449.294,451.235,FW20,Raw_Wav_20180103_071040.wav
457.059,461.118,FW20,Raw_Wav_20180103_071040.wav
468.176,470.294,FW20,Raw_Wav_20180103_071040.wav
470.294,471.882,FW20,Raw_Wav_20180103_071040.wav
485.118,486.882,FW20,Raw_Wav_20180103_071040.wav
486.882,489.529,FW20,Raw_Wav_20180103_071040.wav
495.882,497.647,FW20,Raw_Wav_20180103_071040.wav
497.647,499.588,FW20,Raw_Wav_20180103_071040.wav
506.471,508.059,FW20,Raw_Wav_20180103_071040.wav
508.059,510.353,FW20,Raw_Wav_20180103_071040.wav
32.118,36,FW20,Raw_Wav_20180103_072040.wav
40.235,45.176,FW20,Raw_Wav_20180103_072040.wav
50.824,55.412,FW20,Raw_Wav_20180103_072040.wav
61.059,65.294,FW20,Raw_Wav_20180103_072040.wav
79.765,84.353,FW20,Raw_Wav_20180103_072040.wav
90,93.882,FW20,Raw_Wav_20180103_072040.wav
99.529,104.118,FW20,Raw_Wav_20180103_072040.wav
109.059,113.647,FW20,Raw_Wav_20180103_072040.wav
127.059,132.706,FW20,Raw_Wav_20180103_072040.wav
138.706,142.235,FW20,Raw_Wav_20180103_072040.wav
149.647,152.824,FW20,Raw_Wav_20180103_072040.wav
158.471,163.412,FW20,Raw_Wav_20180103_072040.wav
170.824,174.706,FW20,Raw_Wav_20180103_072040.wav
182.471,186,FW20,Raw_Wav_20180103_072040.wav
192.353,196.588,FW20,Raw_Wav_20180103_072040.wav
211.765,215.647,FW20,Raw_Wav_20180103_072040.wav
221.647,226.235,FW20,Raw_Wav_20180103_072040.wav
232.588,235.765,FW20,Raw_Wav_20180103_072040.wav
250.941,255.176,FW20,Raw_Wav_20180103_072040.wav
262.235,265.412,FW20,Raw_Wav_20180103_072040.wav
296.471,301.059,FW20,Raw_Wav_20180103_072040.wav
307.059,310.941,FW20,Raw_Wav_20180103_072040.wav
317.647,320.824,FW20,Raw_Wav_20180103_072040.wav
328.235,332.118,FW20,Raw_Wav_20180103_072040.wav
345.176,348.353,FW20,Raw_Wav_20180103_072040.wav
355.059,359.294,FW20,Raw_Wav_20180103_072040.wav
372.706,376.588,FW20,Raw_Wav_20180103_072040.wav
382.941,386.824,FW20,Raw_Wav_20180103_072040.wav
394.235,397.059,FW20,Raw_Wav_20180103_072040.wav
404.118,408,FW20,Raw_Wav_20180103_072040.wav
423.529,427.059,FW20,Raw_Wav_20180103_072040.wav
434.471,437.647,FW20,Raw_Wav_20180103_072040.wav
452.471,456,FW20,Raw_Wav_20180103_072040.wav
462.353,466.588,FW20,Raw_Wav_20180103_072040.wav
478.941,484.235,FW20,Raw_Wav_20180103_072040.wav
490.235,495.529,FW20,Raw_Wav_20180103_072040.wav
501.529,505.412,FW20,Raw_Wav_20180103_072040.wav
511.765,516,FW20,Raw_Wav_20180103_072040.wav
531.176,535.412,FW20,Raw_Wav_20180103_072040.wav
541.059,544.588,FW20,Raw_Wav_20180103_072040.wav
187.941,190.588,FW20,Raw_Wav_20180103_073040.wav
198.176,201,FW20,Raw_Wav_20180103_073040.wav
215.647,219,FW20,Raw_Wav_20180103_073040.wav
226.235,228.529,FW20,Raw_Wav_20180103_073040.wav
236.647,239.824,FW20,Raw_Wav_20180103_073040.wav
255.176,258,FW20,Raw_Wav_20180103_073040.wav
265.412,268.588,FW20,Raw_Wav_20180103_073040.wav
283.412,286.059,FW20,Raw_Wav_20180103_073040.wav
293.824,296.824,FW20,Raw_Wav_20180103_073040.wav
304.059,306.353,FW20,Raw_Wav_20180103_073040.wav
322.412,325.765,FW20,Raw_Wav_20180103_073040.wav
332.647,335.824,FW20,Raw_Wav_20180103_073040.wav
353.294,356.294,FW20,Raw_Wav_20180103_073040.wav
363.706,366.529,FW20,Raw_Wav_20180103_073040.wav
416.118,418.412,FW20,Raw_Wav_20180103_073040.wav
425.294,428.647,FW20,Raw_Wav_20180103_073040.wav
435.706,438.529,FW20,Raw_Wav_20180103_073040.wav
577.412,578.647,FW20,Raw_Wav_20180103_073040.wav
586.765,589.059,FW20,Raw_Wav_20180103_073040.wav
597.353,599.118,FW20,Raw_Wav_20180103_073040.wav
7.765,10.588,FW20,Raw_Wav_20180103_074040.wav
17.824,20.471,FW20,Raw_Wav_20180103_074040.wav
36,38.647,FW20,Raw_Wav_20180103_074040.wav
46.059,48.529,FW20,Raw_Wav_20180103_074040.wav
56.824,58.765,FW20,Raw_Wav_20180103_074040.wav
67.588,69.353,FW20,Raw_Wav_20180103_074040.wav
77.294,80.294,FW20,Raw_Wav_20180103_074040.wav
